,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
787,788,CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.92800000000005,2,0.2,34.89279999999998
788,789,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0.0,69.1008
789,790,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0.0,4.163400000000001
790,791,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0.0,21.0896
791,792,CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0.0,79.90559999999999
792,793,CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
793,794,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.5816
794,795,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0.0,10.6428
795,796,CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.0,9.8784
796,797,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,0.0,63.7392
797,798,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0.0,6.2208000000000006
798,799,CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.560000000000002,7,0.0,10.348799999999999
799,800,CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.74500000000002
800,801,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0.0,7.335899999999999
801,802,CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.89719999999999
802,803,CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,0.0,99.48960000000001
803,804,CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208000000000006
804,805,CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.0,6.215199999999999
805,806,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176000000000005
806,807,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,247.9959999999998
807,808,CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076
808,809,CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0.0,50.9898
809,810,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0.0,3.2256
810,811,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0.0,311.652
811,812,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0.0,62.03679999999997
812,813,CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0.0,2.5779999999999994
813,814,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.0,6.215199999999999
814,815,CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0.0,601.9699
815,816,CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.883200000000002
816,817,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344,1,0.2,1.8703999999999998
817,818,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.47200000000001,8,0.2,14.5152
818,819,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168000000000001,3,0.7,-2.4288
819,820,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0.0
820,821,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086000000000006,3,0.7,-22.79639999999999
821,822,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.43199999999999
822,823,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.96999999999997,3,0.0,71.99099999999999
823,824,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.8118
824,825,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0.0,4.067999999999998
825,826,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,40.31280000000001
826,827,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8
827,828,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0.0,10.799599999999998
828,829,CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872
829,830,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0.0,90.58799999999997
830,831,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0.0,50.58480000000001
831,832,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.834599999999995
832,833,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0.0,17.157400000000003
833,834,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6411999999999995
834,835,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
835,836,CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.49950000000007
836,837,US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.18399999999998,4,0.8,-79.33519999999999
837,838,US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664000000000001,2,0.2,3.2615999999999996
838,839,US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
839,840,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.449999999999996,3,0.0,16.3215
840,841,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,4,0.0,3.3407999999999998
841,842,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.302400000000006
842,843,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,11.699999999999996
843,844,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.767199999999999
844,845,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,0.0,3.2943999999999996
845,846,CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0.0,6.8713999999999995
846,847,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0.0,23.441600000000005
847,848,CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0.0,77.74380000000002
848,849,CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.556799999999999
849,850,CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0.0,49.60480000000001
850,851,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0.0,1.3416000000000001
851,852,CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,38.88,6,0.0,18.6624
852,853,CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0.0,50.187599999999996
853,854,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.671799999999998
854,855,CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.71759999999999
855,856,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0.0,18.7812
856,857,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.30000000000001,10,0.0,26.598000000000006
857,858,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0.0,5.767200000000001
858,859,CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5766999999999998
859,860,CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0.0,3.58
860,861,CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.14719999999999978
861,862,CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0.0,10.626
862,863,CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472,6,0.2,40.6878
863,864,CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5903999999999991
864,865,CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184000000000005,2,0.2,5.178600000000001
865,866,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,2.89,1,0.0,1.3583
866,867,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0.0,21.2954
867,868,CA-2016-134362,2016-09-29,2016-10-02,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936000000000002,4,0.2,5.1792
868,869,CA-2014-136742,2014-04-06,2014-04-10,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91000000000001,6,0.7,-35.928
869,870,CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.4700000000003,5,0.7,-760.9800000000002
870,871,CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.78200000000004,3,0.4,-46.797000000000025
871,872,CA-2015-131128,2015-10-19,2015-10-20,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0.0,17.22
872,873,CA-2014-148488,2014-12-10,2014-12-15,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0.0,5.225599999999999
873,874,CA-2014-148488,2014-12-10,2014-12-15,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2,37.2204
874,875,CA-2017-114636,2017-08-25,2017-08-29,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16000000000003,5,0.2,67.25599999999999
875,876,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59000000000003,3,0.0,64.518
876,877,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0.0,13.195600000000002
877,878,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.96999999999997,3,0.0,66.95459999999997
878,879,US-2014-158638,2014-09-17,2014-09-21,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892000000000001,4,0.7,-4.1244
879,880,CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.47200000000001,3,0.2,23.109299999999998
880,881,CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.8999999999999,5,0.1,262.3899999999999
881,882,CA-2015-129098,2015-10-09,2015-10-13,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0.0,8.326800000000002
882,883,US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0.0,5.931200000000001
883,884,CA-2016-165148,2016-10-22,2016-10-24,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.400000000000002,5,0.0,10.047999999999998
884,885,CA-2014-134061,2014-04-29,2014-05-04,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.936399999999999
885,886,CA-2015-143602,2015-04-25,2015-04-28,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.943999999999999,3,0.2,4.5318
886,887,CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0.0,1.6751999999999967
887,888,CA-2017-150707,2017-10-14,2017-10-19,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0.0,18.453400000000002
888,889,CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0.0,16.9932
889,890,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0.0,14.994999999999994
890,891,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.600599999999996
891,892,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0.0,2.0429999999999997
892,893,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0.0,5.412799999999999
893,894,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0.0,135.98000000000002
